Type	Filename	Filename with path	Base filename	Line	Column	Column(0 indexed)	Message level	Message number	Message number (4 digits)	Message text	Message help file	Verbose text	Rule	Group id
++ WARNING ++	Rule-02.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-02.02.c	Rule-02	66	18	17	1	2981	2981	 This initialization is redundant. The value of this object is never used before being modified.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\2981.html	There shall be no dead code	M3CM Rule-2.2	7
++ WARNING ++	Rule-02.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-02.02.c	Rule-02	70	7	6	0	1585	1585	 Next set here.			0.5	0
++ WARNING ++	Rule-02.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-02.02.c	Rule-02	71	7	6	1	2983	2983	 This assignment is redundant. The value of this object is never subsequently used.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\2983.html	There shall be no dead code	M3CM Rule-2.2	7
++ WARNING ++	Rule-02.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-02.02.c	Rule-02	67	13	12	0	1594	1594	 'y' declared here.			0.5	0
++ WARNING ++	Rule-02.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-02.02.c	Rule-02	75	21	20	1	2985	2985	 This operation is redundant. The value of the result is always that of the left-hand operand.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\2985.html	There shall be no dead code	M3CM Rule-2.2	7
++ WARNING ++	m3cmex.h	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\m3cmex.h	m3cmex	93	17	16	0	1594	1594	 'u16a' declared here.			0.5	0
++ WARNING ++	m3cmex.h	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\m3cmex.h	m3cmex	94	17	16	0	1594	1594	 'u16b' declared here.			0.5	0
++ WARNING ++	Rule-02.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-02.02.c	Rule-02	73	14	13	0	1575	1575	 Variable 'u16a' previously seen here. (Specimen value: '32768').			0.5	0
++ WARNING ++	Rule-02.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-02.02.c	Rule-02	73	14	13	0	1575	1575	 Variable 'u16b' previously seen here. (Specimen value: '0').			0.5	0
++ WARNING ++	Rule-02.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-02.02.c	Rule-02	82	21	20	1	2986	2986	 This operation is redundant. The value of the result is always that of the right-hand operand.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\2986.html	There shall be no dead code	M3CM Rule-2.2	7
++ WARNING ++	Rule-02.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-02.02.c	Rule-02	73	14	13	0	1575	1575	 Variable 'u16a' previously seen here. (Specimen value: '1').			0.5	0
++ WARNING ++	Rule-02.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-02.02.c	Rule-02	78	10	9	0	1575	1575	 Variable 'u16b' previously seen here. (Specimen value: '0').			0.5	0
++ WARNING ++	Rule-02.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-02.02.c	Rule-02	80	14	13	0	1575	1575	 Variable 'u16a' previously seen here. (Specimen value: '1').			0.5	0
++ WARNING ++	Rule-02.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-02.02.c	Rule-02	87	18	17	1	2991	2991	 The value of this 'if' controlling expression is always 'true'.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\2991.html	Controlling expressions shall not be invariant	M3CM Rule-14.3	7
++ WARNING ++	m3cmex.h	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\m3cmex.h	m3cmex	109	16	15	0	1594	1594	 's16a' declared here.			0.5	0
++ WARNING ++	Rule-02.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-02.02.c	Rule-02	85	14	13	0	1575	1575	 Variable 's16a' previously seen here. (Specimen value: '16384').			0.5	0
++ WARNING ++	Rule-02.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-02.02.c	Rule-02	87	18	17	1	2995	2995	 The result of this logical operation is always 'true'.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\2995.html	There shall be no dead code	M3CM Rule-2.2	7
++ WARNING ++	Rule-02.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-02.02.c	Rule-02	91	18	17	1	2992	2992	 The value of this 'if' controlling expression is always 'false'.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\2992.html	Controlling expressions shall not be invariant	M3CM Rule-14.3	7
++ WARNING ++	Rule-02.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-02.02.c	Rule-02	91	18	17	1	2996	2996	 The result of this logical operation is always 'false'.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\2996.html	There shall be no dead code	M3CM Rule-2.2	7
++ WARNING ++	Rule-02.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-02.02.c	Rule-02	96	16	15	1	3110	3110	 The left-hand operand of this ',' has no side effects.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3110.html	There shall be no dead code	M3CM Rule-2.2	7
++ WARNING ++	Rule-02.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-02.02.c	Rule-02	96	16	15	1	3417	3417	 The comma operator has been used outside a 'for' statement.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3417.html	The comma operator should not be used	M3CM Rule-12.3	5
++ WARNING ++	Rule-02.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-02.02.c	Rule-02	97	13	12	1	3417	3417	 The comma operator has been used outside a 'for' statement.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3417.html	The comma operator should not be used	M3CM Rule-12.3	5
++ WARNING ++	Rule-02.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-02.02.c	Rule-02	97	13	12	1	3426	3426	 Right hand side of comma expression has no side effect and its value is not used.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3426.html	There shall be no dead code	M3CM Rule-2.2	7
++ WARNING ++	Rule-02.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-02.02.c	Rule-02	99	5	4	1	3112	3112	 This statement has no side-effect - it can be removed.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3112.html	There shall be no dead code	M3CM Rule-2.2	7
++ WARNING ++	Rule-02.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-02.02.c	Rule-02	101	5	4	1	3425	3425	 One branch of this conditional operation is a redundant expression.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3425.html	There shall be no dead code	M3CM Rule-2.2	7
++ WARNING ++	Rule-02.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-02.02.c	Rule-02	101	26	25	1	3226	3226	 The result of an assignment is being used in an arithmetic operation or another assigning operation.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3226.html	The result of an assignment operator should not be used	M3CM Rule-13.4	5
++ WARNING ++	Rule-02.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-02.02.c	Rule-02	103	5	4	1	3427	3427	 Right hand side of logical operator has no side effect and its value is not used.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3427.html	There shall be no dead code	M3CM Rule-2.2	7
++ WARNING ++	Rule-02.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-02.02.c	Rule-02	105	14	13	1	2984	2984	 This operation is redundant. The value of the result is always '10'.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\2984.html	There shall be no dead code	M3CM Rule-2.2	7
++ WARNING ++	Rule-02.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-02.02.c	Rule-02	69	7	6	0	1575	1575	 Variable 'p' previously seen here. (Specimen value: '5').			0.5	0
++ WARNING ++	Rule-02.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-02.02.c	Rule-02	70	7	6	0	1575	1575	 Variable 'x' previously seen here. (Specimen value: '5').			0.5	0
++ WARNING ++	Rule-02.06.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-02.06.c	Rule-02	24	1	0	1	3202	3202	 The label 'L1:' is not used in this function and could be removed.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3202.html	A function should not contain unused label declarations	M3CM Rule-2.6	5
++ WARNING ++	Rule-02.06.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-02.06.c	Rule-02	26	1	0	1	3202	3202	 The label 'L2:' is not used in this function and could be removed.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3202.html	A function should not contain unused label declarations	M3CM Rule-2.6	5
++ WARNING ++	Rule-02.07.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-02.07.c	Rule-02	27	43	42	1	3206	3206	 The parameter 'b' is not used in this function.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3206.html	There should be no unused parameters in functions	M3CM Rule-2.7	5
++ WARNING ++	Rule-03.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-03.01.c	Rule-03	3	0	4294967295	1	5133	5133	 Comment delimiter /* or // found within comment.	C:\PRQA\QA-Framework-1.0.5\components\m3cm-1.0.3\doc-en_US\messages\5133.html	The character sequences /* and // shall not be used within a comment.	M3CM Rule-3.1	7
++ WARNING ++	Rule-03.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-03.01.c	Rule-03	27	0	4294967295	1	5133	5133	 Comment delimiter /* or // found within comment.	C:\PRQA\QA-Framework-1.0.5\components\m3cm-1.0.3\doc-en_US\messages\5133.html	The character sequences /* and // shall not be used within a comment.	M3CM Rule-3.1	7
++ WARNING ++	Rule-03.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-03.01.c	Rule-03	27	78	77	1	3108	3108	 Nested comments are not recognized in the ISO standard.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3108.html	The character sequences /* and // shall not be used within a comment.	M3CM Rule-3.1	7
++ WARNING ++	Rule-03.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-03.01.c	Rule-03	29	0	4294967295	1	5133	5133	 Comment delimiter /* or // found within comment.	C:\PRQA\QA-Framework-1.0.5\components\m3cm-1.0.3\doc-en_US\messages\5133.html	The character sequences /* and // shall not be used within a comment.	M3CM Rule-3.1	7
++ WARNING ++	Rule-03.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-03.01.c	Rule-03	29	78	77	1	3108	3108	 Nested comments are not recognized in the ISO standard.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3108.html	The character sequences /* and // shall not be used within a comment.	M3CM Rule-3.1	7
++ WARNING ++	Rule-03.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-03.01.c	Rule-03	31	0	4294967295	1	5133	5133	 Comment delimiter /* or // found within comment.	C:\PRQA\QA-Framework-1.0.5\components\m3cm-1.0.3\doc-en_US\messages\5133.html	The character sequences /* and // shall not be used within a comment.	M3CM Rule-3.1	7
++ WARNING ++	Rule-03.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-03.01.c	Rule-03	31	74	73	1	1011	1011	 [C99] Use of '//' comment.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\1011.html	Any implementation-defined behaviour on which the output of the program depends shall be documented and understood	M3CM Dir-1.1	6
++ WARNING ++	Rule-03.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-03.01.c	Rule-03	31	78	77	1	3108	3108	 Nested comments are not recognized in the ISO standard.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3108.html	The character sequences /* and // shall not be used within a comment.	M3CM Rule-3.1	7
++ WARNING ++	Rule-03.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-03.01.c	Rule-03	33	74	73	1	1011	1011	 [C99] Use of '//' comment.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\1011.html	Any implementation-defined behaviour on which the output of the program depends shall be documented and understood	M3CM Dir-1.1	6
++ WARNING ++	Rule-03.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-03.01.c	Rule-03	33	78	77	1	3108	3108	 Nested comments are not recognized in the ISO standard.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3108.html	The character sequences /* and // shall not be used within a comment.	M3CM Rule-3.1	7
++ WARNING ++	Rule-03.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-03.02.c	Rule-03	1	0	4294967295	1	5133	5133	 Comment delimiter /* or // found within comment.	C:\PRQA\QA-Framework-1.0.5\components\m3cm-1.0.3\doc-en_US\messages\5133.html	The character sequences /* and // shall not be used within a comment.	M3CM Rule-3.1	7
++ WARNING ++	Rule-03.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-03.02.c	Rule-03	6	40	39	1	3108	3108	 Nested comments are not recognized in the ISO standard.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3108.html	The character sequences /* and // shall not be used within a comment.	M3CM Rule-3.1	7
++ WARNING ++	Rule-03.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-03.02.c	Rule-03	23	0	4294967295	1	5134	5134	 C++ style comment uses line splicing.	C:\PRQA\QA-Framework-1.0.5\components\m3cm-1.0.3\doc-en_US\messages\5134.html	Line-splicing shall not be used in // comments.	M3CM Rule-3.2	7
++ WARNING ++	Rule-04.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-04.01.c	Rule-04	21	19	18	1	284	0284	 [I] Multiple character constants have implementation defined values.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\0284.html	Any implementation-defined behaviour on which the output of the program depends shall be documented and understood	M3CM Dir-1.1	6
++ WARNING ++	Rule-04.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-04.01.c	Rule-04	21	22	21	1	3628	3628	 Octal escape sequences used in a character constant or string literal.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3628.html	Octal constants shall not be used	M3CM Rule-7.1	7
++ WARNING ++	Rule-04.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-04.01.c	Rule-04	22	19	18	1	284	0284	 [I] Multiple character constants have implementation defined values.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\0284.html	Any implementation-defined behaviour on which the output of the program depends shall be documented and understood	M3CM Dir-1.1	6
++ WARNING ++	Rule-04.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-04.01.c	Rule-04	22	22	21	1	3628	3628	 Octal escape sequences used in a character constant or string literal.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3628.html	Octal constants shall not be used	M3CM Rule-7.1	7
++ WARNING ++	Rule-04.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-04.02.c	Rule-04	23	29	28	1	3601	3601	 Trigraphs (??x) are an ISO feature.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3601.html	Trigraphs should not be used	M3CM Rule-4.2	5
++ WARNING ++	Rule-04.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-04.02.c	Rule-04	24	29	28	1	3601	3601	 Trigraphs (??x) are an ISO feature.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3601.html	Trigraphs should not be used	M3CM Rule-4.2	5
++ WARNING ++	Rule-04.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-04.02.c	Rule-04	25	29	28	1	3601	3601	 Trigraphs (??x) are an ISO feature.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3601.html	Trigraphs should not be used	M3CM Rule-4.2	5
++ WARNING ++	Rule-04.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-04.02.c	Rule-04	26	29	28	1	3601	3601	 Trigraphs (??x) are an ISO feature.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3601.html	Trigraphs should not be used	M3CM Rule-4.2	5
++ WARNING ++	Rule-04.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-04.02.c	Rule-04	26	32	31	1	3601	3601	 Trigraphs (??x) are an ISO feature.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3601.html	Trigraphs should not be used	M3CM Rule-4.2	5
++ WARNING ++	Rule-04.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-04.02.c	Rule-04	27	29	28	1	3601	3601	 Trigraphs (??x) are an ISO feature.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3601.html	Trigraphs should not be used	M3CM Rule-4.2	5
++ WARNING ++	Rule-04.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-04.02.c	Rule-04	28	29	28	1	3601	3601	 Trigraphs (??x) are an ISO feature.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3601.html	Trigraphs should not be used	M3CM Rule-4.2	5
++ WARNING ++	Rule-04.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-04.02.c	Rule-04	29	29	28	1	3601	3601	 Trigraphs (??x) are an ISO feature.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3601.html	Trigraphs should not be used	M3CM Rule-4.2	5
++ WARNING ++	Rule-04.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-04.02.c	Rule-04	30	29	28	1	3601	3601	 Trigraphs (??x) are an ISO feature.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3601.html	Trigraphs should not be used	M3CM Rule-4.2	5
++ WARNING ++	Rule-04.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-04.02.c	Rule-04	31	29	28	1	3601	3601	 Trigraphs (??x) are an ISO feature.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3601.html	Trigraphs should not be used	M3CM Rule-4.2	5
++ WARNING ++	Rule-04.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-04.02.c	Rule-04	32	29	28	1	3601	3601	 Trigraphs (??x) are an ISO feature.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3601.html	Trigraphs should not be used	M3CM Rule-4.2	5
++ WARNING ++	Rule-04.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-04.02.c	Rule-04	33	56	55	1	3601	3601	 Trigraphs (??x) are an ISO feature.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3601.html	Trigraphs should not be used	M3CM Rule-4.2	5
++ WARNING ++	Rule-04.02.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-04.02.c	Rule-04	33	59	58	1	3601	3601	 Trigraphs (??x) are an ISO feature.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3601.html	Trigraphs should not be used	M3CM Rule-4.2	5
++ WARNING ++	Rule-05.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-05.01.c	Rule-05	24	46	45	1	777	0777	 [U] External identifier does not differ from other identifier(s) (e.g. 'engine_exhaust_gas_temperature_raw') within the specified number of significant characters.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\0777.html	There shall be no occurrence of undefined or critical unspecified behaviour, External identifiers shall be distinct	M3CM Rule-1.3, M3CM Rule-5.1	7
++ WARNING ++	Rule-05.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-05.01.c	Rule-05	24	46	45	1	779	0779	 [U] Identifier does not differ from other identifier(s) (e.g. 'engine_exhaust_gas_temperature_raw') within the specified number of significant characters.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\0779.html	There shall be no occurrence of undefined or critical unspecified behaviour, Identifiers declared in the same scope and name space shall be distinct	M3CM Rule-1.3, M3CM Rule-5.2	7
